;Unnamed: 0;atletas.nome;atletas.slug;atletas.apelido;atletas.foto;atletas.atleta_id;atletas.rodada_id;atletas.clube_id;atletas.posicao_id;atletas.status_id;atletas.pontos_num;atletas.preco_num;atletas.variacao_num;atletas.media_num;atletas.jogos_num;atletas.clube.id.full.name;A;DS;FC;FD;FF;FS;G;I;PI;CA;FT;SG;GC;GS;DD;DP;CV;PP;rodada
597;598;Uillian Correia Granemann;uillian-correia;Uillian Correia;https://s.glbimg.com/es/sde/f/2020/07/28/0e53aa2f143ac0e5e0db6e7dbe0fce14_FORMATO.png;72007;30;280;mei;Nulo;0.0;2.21;0.0;-0.67;7;280;0.0;1.0;8.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
598;599;Daniel de Pauli Oliveira;daniel-oliveira;Daniel Oliveira;https://s.glbimg.com/es/sde/f/2020/08/26/973d074315b5691682ca28a7984cb91c_FORMATO.jpeg;106076;30;290;lat;Nulo;4.7;2.65;0.63;2.28;11;290;0.0;14.0;12.0;3.0;2.0;4.0;0.0;0.0;11.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
599;600;Bruno da Silva Costa Leite;bruno-leite;Bruno Leite;https://s.glbimg.com/es/sde/f/2020/02/28/0b11aa48b3f2ef3b333a9cf52a39e44e_FORMATO.png;102301;30;293;mei;Dúvida;0.0;1.32;0.0;1.7;2;293;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
600;601;Marcos Leonardo Santos Almeida;marcos-leonardo;Marcos Leonardo;https://s.glbimg.com/es/sde/f/2020/07/29/d6405e2f853358d16a3e6f9bcd899577_FORMATO.png;109497;30;277;ata;Dúvida;0.0;0.95;0.0;0.62;12;Santos;0.0;2.0;14.0;1.0;1.0;14.0;1.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
601;602;Isaque Elias Brito;isaque;Isaque;https://s.glbimg.com/es/sde/f/2020/07/19/ab7cfc831a0762107f21b7bd866d6bf1_FORMATO.png;101483;30;284;ata;Nulo;0.0;5.37;0.0;2.48;19;284;1.0;11.0;12.0;8.0;15.0;11.0;2.0;2.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
602;603;Lucas Alexandre Galdino de Azevedo;lucao;Lucão;https://s.glbimg.com/es/sde/f/2020/08/17/899a8fa4b7264b8c6e7a1b11b8c3eec1_FORMATO.png;106160;30;267;gol;Nulo;0.0;0.76;0.0;-2.2;2;267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;rodada-30.csv
603;604;Vinícius Lopes da Silva;vinicius;Vinícius;https://s.glbimg.com/es/sde/f/2020/09/24/f3ee6a9a8f1a2edeccd5d3f9d5cc70cd_FORMATO.png;104660;30;290;ata;Provável;-0.3;4.72;-0.22;3.87;19;290;3.0;20.0;27.0;12.0;10.0;34.0;3.0;3.0;58.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
604;605;Jonathan Francisco Lemos;jonathan;Jonathan;https://s.glbimg.com/es/sde/f/2020/08/18/63c72daeb92b49638ecf5505f27b7806_FORMATO.png;86713;30;294;lat;Nulo;5.0;5.42;0.81;3.03;18;Coritiba;0.0;36.0;10.0;1.0;3.0;9.0;0.0;1.0;82.0;2.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
605;606;Rildo Gonçalves de Amorim Filho;rildo;Rildo;0;107798;30;284;mei;Nulo;0.0;0.79;0.0;0.15;2;284;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
606;607;Christian Roberto Alves Cardoso;christian;Christian;https://s.glbimg.com/es/sde/f/2020/02/28/459619b85e3c40ab2998b4b1deef1873_FORMATO.png;104502;30;293;mei;Provável;3.5;1.33;0.56;0.27;22;293;0.0;17.0;37.0;4.0;3.0;25.0;1.0;2.0;101.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
607;608;Neilton Meira Mestzk;neilton;Neilton;https://s.glbimg.com/es/sde/f/2020/07/30/cc647d1f9a8818aedd430516d1d61f68_FORMATO.png;83772;30;294;ata;Provável;14.1;8.12;2.5;3.56;18;Coritiba;3.0;29.0;19.0;7.0;8.0;27.0;1.0;1.0;74.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
608;609;Ruan Tressoldi Netto;ruan;Ruan;https://s.glbimg.com/es/sde/f/2019/12/06/d2a238e1b58db291139f1714859cad33_FORMATO.png;100842;30;284;zag;Nulo;0.0;0.83;0.0;0.43;3;284;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
609;610;Caio Vidal Rocha;caio;Caio;https://s.glbimg.com/es/sde/f/2020/07/20/e986424fc26888b6bd9ec0673a9a6b5d_FORMATO.png;107745;30;285;ata;Provável;3.2;3.67;0.39;3.09;7;285;0.0;6.0;12.0;2.0;1.0;29.0;1.0;0.0;31.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
610;611;Fabrício do Rosário dos Santos;fabricio;Fabrício;https://s.glbimg.com/es/sde/f/2019/01/08/a1caa292583494d502e98f7521e81dd8_FORMATO.png;104134;30;284;ata;Nulo;0.0;0.91;0.0;0.7;2;284;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
611;612;Douglas Baggio de Oliveira Costa;douglas-baggio;Douglas Baggio;https://s.glbimg.com/es/sde/f/2020/08/18/1b11ac648b9f3aacd312e40873a191f0_FORMATO.png;88072;30;290;ata;Provável;-0.7;4.17;-0.74;2.57;17;290;1.0;25.0;17.0;7.0;5.0;28.0;0.0;1.0;68.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
612;613;Bento Matheus Krepski;bento;Bento;https://s.glbimg.com/es/sde/f/2020/01/21/ab6dea8e1671b6a86c1c7321be69d347_FORMATO.png;105208;30;293;gol;Nulo;0.0;0.94;0.0;1.0;1;293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;rodada-30.csv
613;614;Kawan Gabriel da Silva;kawan;Kawan;https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png;106219;30;293;mei;Nulo;0.0;0.72;0.0;-2.6;1;293;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
614;615;Henrique Lordelo Souza de Oliveira;henrique-lordelo;Henrique Lordelo;https://s.glbimg.com/es/sde/f/2020/08/26/0ffd54648c0b345f87f9216be1906a0a_FORMATO.jpeg;107259;30;290;mei;Nulo;0.0;0.78;0.0;0.03;3;290;0.0;2.0;4.0;0.0;0.0;5.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
615;616;Walisson Oliveira da Silva;walisson-pequeno;Walisson Pequeno;https://s.glbimg.com/es/sde/f/2020/08/26/8f968c585db3af26f26703f9fdfcefa7_FORMATO.jpeg;101696;30;290;mei;Nulo;0.0;2.0;0.0;0.0;0;290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
616;617;Gabriel Martins Rodrigues;rodrigues;Rodrigues;https://s.glbimg.com/es/sde/f/2020/07/19/37d941ad25a0ec00d5342f5f5f70df7f_FORMATO.png;106322;30;290;lat;Nulo;0.0;2.23;0.0;2.9;3;290;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
617;618;Ricardo Ribeiro de Lima;ricardinho;Ricardinho;https://s.glbimg.com/es/sde/f/2020/08/25/003e596752a82b34bc103220faa3125d_FORMATO.png;68832;30;292;mei;Nulo;0.5;3.3;0.01;1.44;23;292;0.0;32.0;21.0;6.0;2.0;34.0;0.0;2.0;51.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
618;619;Helerson Mateus do Nascimento;helerson;Helerson;https://s.glbimg.com/es/sde/f/2019/03/22/4f209e6f74df9776da75f4a35ed2b28f_FORMATO.png;101073;30;263;zag;Nulo;0.0;0.78;0.0;-0.2;1;263;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
619;620;Lucas Araújo de Oliveira;lucas-araujo;Lucas Araújo;https://s.glbimg.com/es/sde/f/2020/07/19/42424bcbcec84f88078917af7eaa872f_FORMATO.png;100844;30;284;mei;Nulo;0.0;1.0;0.0;0.0;0;284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
620;621;Jair Diego Alves de Brito;jaja;Jajá;https://s.glbimg.com/es/sde/f/2020/02/28/d7b228fb1f0473cd8f5e68c71f5f2a95_FORMATO.png;107195;30;293;ata;Nulo;0.0;1.0;0.0;0.0;0;293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
621;622;Luan Patrick Wiedthauper;luan-patrick;Luan Patrick;https://s.glbimg.com/es/sde/f/2020/02/28/28c6a5315c325c2abe37899978a526e9_FORMATO.png;106835;30;293;zag;Nulo;0.0;2.0;0.0;0.0;0;293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
622;623;Alexi Stival;cuca;Cuca;https://s.glbimg.com/es/sde/f/2020/08/07/365a7d563bd584a5940f937c9ed97ea4_FORMATO.png;42411;30;277;tec;Provável;5.25;11.45;0.32;3.71;29;Santos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
623;624;Cayo Henrique Nascimento Ferreira;cayo-tenorio;Cayo Tenório;https://s.glbimg.com/es/sde/f/2020/08/17/415411430f758b61b7efedd588700ad9_FORMATO.png;107367;30;267;lat;Nulo;0.7;4.11;-0.62;3.07;10;267;1.0;9.0;9.0;2.0;2.0;15.0;0.0;0.0;43.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
624;625;Alan Steven Franco Palma;franco;Franco;https://s.glbimg.com/es/sde/f/2020/08/31/b9998b0398f68bde01652c40392cd3be_FORMATO.png;39656;30;282;mei;Provável;-0.5;4.59;-0.08;1.97;20;282;0.0;23.0;30.0;4.0;5.0;15.0;3.0;1.0;63.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
625;626;Matheus Bahia Santos;matheus-bahia;Matheus Bahia;https://s.glbimg.com/es/sde/f/2020/02/28/1a8f6f07fe040d69022f28f7575ba0a3_FORMATO.png;97899;30;265;lat;Provável;0.0;2.39;0.0;3.13;7;265;1.0;20.0;11.0;3.0;1.0;9.0;0.0;0.0;45.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
626;627;Sebastián Enrique Salazar Beltrán;salazar;Salazar;https://s.glbimg.com/es/sde/f/2020/10/01/d9e923eb01b5966eb5e072a26be58679_FORMATO.png;91415;30;290;mei;Nulo;0.0;4.0;0.0;0.0;0;290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
627;628;Pedro Raul Garay da Silva;pedro-raul;Pedro Raul;https://s.glbimg.com/es/sde/f/2020/03/01/a9eff7e76be6852105bc805128846d3a_FORMATO.png;98225;30;263;ata;Provável;11.8;8.68;2.18;4.13;21;263;1.0;10.0;33.0;21.0;21.0;25.0;6.0;4.0;102.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
628;629;Edson Fernando da Silva Gomes;edson;Edson;https://s.glbimg.com/es/sde/f/2020/07/20/233753207218d661601cf908cc94dc4f_FORMATO.png;105901;30;265;mei;Nulo;0.0;1.25;0.0;0.76;9;265;0.0;9.0;3.0;0.0;1.0;12.0;0.0;0.0;34.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
629;630;Lucas Evangelista Santana de Oliveira;lucas-evangelista;Lucas Evangelista;https://s.glbimg.com/es/sde/f/2020/08/28/cb89e54fa471354bad6c43cfca018a24_FORMATO.png;84674;30;280;mei;Contundido;0.0;5.37;0.0;3.6;16;280;1.0;28.0;25.0;7.0;9.0;35.0;2.0;0.0;50.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
630;631;Andrew Erik Feitosa;morato;Morato;https://s.glbimg.com/es/sde/f/2020/07/28/45ddb78d5fe4e30bced22de0add70650_FORMATO.png;86227;30;280;ata;Nulo;0.0;2.39;0.0;0.32;17;280;0.0;10.0;18.0;5.0;10.0;11.0;0.0;2.0;71.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
631;632;Gabriel Silva Vieira;gabriel-silva;Gabriel Silva;https://s.glbimg.com/es/sde/f/2020/08/31/0a2bee87b74c5aa4a5eb332b01b24185_FORMATO.png;103766;30;275;mei;Nulo;0.0;0.79;0.0;0.1;8;275;0.0;2.0;5.0;0.0;5.0;1.0;0.0;1.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
632;633;Gustavo Silva de Oliveira;gustavo-oliveira;Gustavo Oliveira;https://s.glbimg.com/es/sde/f/2020/11/18/a1a93309a09e937585036cb85c3ee276_FORMATO.png;110633;30;292;mei;Nulo;0.0;1.0;0.0;0.0;0;292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
633;634;Walter Kannemann;kannemann;Kannemann;https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png;87342;30;284;zag;Provável;0.0;9.72;0.0;3.58;10;284;0.0;28.0;25.0;2.0;3.0;14.0;0.0;0.0;35.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;rodada-30.csv
634;635;Ramon Rodrigo de Carvalho;ramon;Ramon;https://s.glbimg.com/es/sde/f/2020/03/01/96275404d7db5a1ad2bda2053ea034fd_FORMATO.png;103515;30;265;mei;Provável;0.0;0.77;0.0;-0.17;7;265;0.0;5.0;8.0;1.0;0.0;5.0;0.0;0.0;19.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
635;636;Santiago Tréllez Vivero;trellez;Tréllez;https://s.glbimg.com/es/sde/f/2020/03/09/a26febfd7e5fd4366d0dbe0997ee0521_FORMATO.png;87679;30;276;ata;Nulo;0.0;3.01;0.0;0.55;6;276;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
636;637;Samuel Conceição Toscas;samuel-toscas;Samuel Toscas;https://s.glbimg.com/es/sde/f/2020/11/18/1163b4f1970ede4aecf64d87d2bb2d4f_FORMATO.png;110630;30;282;lat;Nulo;0.0;1.0;0.0;0.0;0;282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
637;638;Edilson Matos dos Santos Júnior;edilson;Edilson;https://s.glbimg.com/es/sde/f/2020/08/07/4702023125e4bec6010a1c079037e433_FORMATO.png;109406;30;265;ata;Nulo;0.0;1.0;0.0;0.0;0;265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
638;639;Mateus Oliveira Mendes;mateus;Mateus;https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg;110624;30;275;gol;Nulo;0.0;1.0;0.0;0.0;0;275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
639;640;Raul Gustavo Pereira Bicalho;raul-gustavo;Raul Gustavo;https://s.glbimg.com/es/sde/f/2020/09/07/6ef42a43a591123de1b0e724686af4fd_FORMATO.png;109389;30;264;zag;Nulo;0.0;1.0;0.0;0.0;0;264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
640;641;Douglas do Espírito Santo Torres;douglas-borel;Douglas Borel;https://s.glbimg.com/es/sde/f/2020/02/28/b712535c02755e644522c63bcfa813af_FORMATO.png;104634;30;265;lat;Nulo;0.0;1.0;0.0;0.0;0;265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
641;642;Sivaldo de Jesus Santos Junior;junior-santos;Júnior Santos;https://s.glbimg.com/es/sde/f/2020/11/18/fc9de62a0fce79ca40875ef8cd6b7d04_FORMATO.png;110626;30;282;gol;Nulo;0.0;1.0;0.0;0.0;0;282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
642;643;Matheus Martinelli Lima;martinelli;Martinelli;https://s.glbimg.com/es/sde/f/2020/09/18/d91238c5e040d15b0c5835c7ca195014_FORMATO.png;109573;30;266;mei;Provável;0.5;0.99;0.09;1.17;4;266;0.0;8.0;5.0;1.0;0.0;3.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
643;644;Thiago Eduardo de Andrade;thiago-andrade;Thiago Andrade;https://s.glbimg.com/es/sde/f/2021/01/04/088106b3bde8cb0db9be7889fd3c61fe_FORMATO.png;109404;30;265;ata;Provável;0.0;1.37;0.0;1.75;2;265;0.0;3.0;2.0;0.0;3.0;3.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
644;645;Guilherme Santos da Silva;guilherme-santos;Guilherme Santos;https://s.glbimg.com/es/sde/f/2020/11/18/d5f12cbaf0d8e5ee09d052dfbdefeb22_FORMATO.png;104414;30;282;ata;Nulo;0.0;1.0;0.0;0.0;0;282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
645;646;Jeferson Douglas dos Santos Souza;jeferson-douglas;Jeferson Douglas;https://s.glbimg.com/es/sde/f/2020/08/07/2e5a0516e3bbdabae1434dc44e1d8fd8_FORMATO.png;109405;30;265;mei;Nulo;0.0;1.0;0.0;0.0;0;265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
646;647;Talison Ruan da Silva;talison;Talison;https://s.glbimg.com/es/sde/f/2020/11/18/4a4704afaded7aeb0ad7245025a2f2ae_FORMATO.png;104415;30;282;lat;Nulo;0.0;3.18;0.0;5.1;1;282;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
647;648;Diego Henrique Costa Barbosa;diego;Diego;https://s.glbimg.com/es/sde/f/2020/08/31/f816dcd588832ba23a528a2a17f81b46_FORMATO.png;101728;30;276;zag;Nulo;0.0;2.94;0.0;2.35;15;276;0.0;27.0;30.0;3.0;4.0;14.0;0.0;0.0;65.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
648;649;Dênis de Oliveira Aguiar Júnior;junior;Júnior;https://s.glbimg.com/es/sde/f/2019/04/01/f8a36e8e52088ffa0e8b4469629c46fe_FORMATO.png;103662;30;276;gol;Nulo;0.0;1.0;0.0;0.0;0;276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
649;650;Rodrigo Muniz Carvalho;rodrigo-muniz;Rodrigo Muniz;https://s.glbimg.com/es/sde/f/2020/11/20/9b79dad8501053b0a57fe5ff580c9d84_FORMATO.png;107112;30;262;ata;Nulo;0.0;1.48;0.0;0.77;9;Flamengo;0.0;1.0;8.0;1.0;1.0;8.0;1.0;3.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
650;651;João Pedro Sacramento da Silva;joao-pedro-silva;João Pedro Silva;https://s.glbimg.com/es/sde/f/2020/08/07/8e3a30b895c6926ff18476c75e799abc_FORMATO.png;109464;30;265;ata;Nulo;0.0;1.0;0.0;0.0;0;265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
651;652;Everson Bispo Pereira;everson;Everson;https://s.glbimg.com/es/sde/f/2020/08/07/bcee43b5a9d7f2a59fe420a61e728ec9_FORMATO.png;91929;30;265;zag;Nulo;0.0;1.0;0.0;0.0;0;265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
652;653;Wagner Leonardo Calvelo de Souza;wagner-leonardo;Wagner Leonardo;https://s.glbimg.com/es/sde/f/2020/08/31/fb5f96034ec98cf83f561f397865ca64_FORMATO.png;104994;30;277;zag;Nulo;0.0;2.11;0.0;2.33;9;Santos;0.0;15.0;1.0;1.0;0.0;4.0;0.0;0.0;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
653;654;Ravanelli Ferreira dos Santos;ravanelli;Ravanelli;https://s.glbimg.com/es/sde/f/2020/09/05/08428ea1a04ba3d8819ad7117a72e492_FORMATO.png;92193;30;293;mei;Nulo;0.0;3.76;0.0;2.21;11;293;1.0;4.0;9.0;3.0;5.0;12.0;1.0;2.0;38.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
654;655;Fabrício Oliveira de Souza;fabricio;Fabrício;https://s.glbimg.com/es/sde/f/2020/08/07/f8b289d5475ed46673e065e097cf09f6_FORMATO.png;104588;30;265;gol;Nulo;0.0;1.0;0.0;0.0;0;265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
655;656;Túlio Galindo Bandeira de Melo;tulio;Túlio;https://s.glbimg.com/es/sde/f/2020/08/03/7db9b8bf5d4227af9e3c54b92119537c_FORMATO.png;109566;30;292;gol;Nulo;0.0;1.0;0.0;0.0;0;292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
656;657;João Vitor Xavier de Almeida;xavier;Xavier;https://s.glbimg.com/es/sde/f/2020/11/03/e415b179b0e3eb537290404e84501353_FORMATO.png;102067;30;264;mei;Provável;0.0;1.39;0.0;1.47;7;264;1.0;13.0;10.0;1.0;1.0;2.0;0.0;0.0;17.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
657;658;Marcelo da Conceição Benevenuto Malaquias;marcelo-benevenuto;Marcelo Benevenuto;https://s.glbimg.com/es/sde/f/2019/03/22/0e2a859e1579e9ad52cd2edbc1297e88_FORMATO.png;95638;30;263;zag;Provável;0.4;6.2;0.52;1.92;23;263;1.0;33.0;22.0;1.0;10.0;16.0;0.0;1.0;76.0;6.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
658;659;Luiz Henrique André Rosa da Silva;luiz-henrique;Luiz Henrique;https://s.glbimg.com/es/sde/f/2020/08/11/4a5576c976d8d907bed2a36ae3e556bb_FORMATO.png;109282;30;266;ata;Provável;2.7;2.87;0.4;1.94;18;266;1.0;20.0;9.0;2.0;9.0;5.0;1.0;3.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
659;660;Shaylon Kallyson Cardoso;shaylon;Shaylon;https://s.glbimg.com/es/sde/f/2020/10/09/595b0f8687c68ff0296dd3fc19261801_FORMATO.png;97520;30;290;mei;Provável;1.7;3.76;0.04;3.11;14;290;2.0;21.0;4.0;4.0;9.0;11.0;1.0;0.0;108.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
660;661;Thiago Couto Wenceslau;thiago-couto;Thiago Couto;https://s.glbimg.com/es/sde/f/2017/05/25/dfcf4266572f7296e853252f68813195_FORMATO.png;97645;30;276;gol;Nulo;0.0;1.0;0.0;0.0;0;276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
661;662;Sávio Moreira de Oliveira;savio;Sávio;https://s.glbimg.com/es/sde/f/2020/09/02/d3593dad92d54a666c9472d1db672cf0_FORMATO.png;109463;30;282;ata;Nulo;0.0;0.99;0.0;1.0;6;282;0.0;2.0;2.0;3.0;2.0;5.0;0.0;1.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
662;663;Caio de Mello Vianna Pedrosa Galvão;caio-mello;Caio Mello;https://s.glbimg.com/es/sde/f/2020/07/20/72974245e446e1bf5cc6c0db26c8c7f7_FORMATO.png;104590;30;265;mei;Nulo;0.0;1.0;0.0;0.0;0;265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
663;664;Yuri Alberto Monteiro da Silva;yuri-alberto;Yuri Alberto;https://s.glbimg.com/es/sde/f/2020/08/11/60b97b20e537fed275de66e23aafd5d9_FORMATO.png;100652;30;285;ata;Provável;10.0;5.0;0.02;4.14;15;285;0.0;6.0;28.0;10.0;8.0;13.0;7.0;3.0;32.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rodada-30.csv
